experiment,task,learner,training_seeds,evaluation_episodes_per_policy,metric,best_mean,best_std,last_mean,last_std
vi_24x24,F(wp1 & X(F(wp2 & X(F(wp3 & X(F(wp4 & X(F(g1))))))))),primary,10,1000,success_rate,0.6523999999999999,0.4317469629308352,0.48469999999999996,0.4017454542368836
