experiment,task,learner,training_seeds,evaluation_episodes_per_policy,metric,best_mean,best_std,last_mean,last_std
vi_360x360,F(wp1 & X(F(g1))),primary,10,1000,success_rate,0.9700999999999999,0.022523099253877105,0.6938000000000001,0.17278067021516036
