experiment,task,learner,training_seeds,evaluation_episodes_per_policy,metric,best_mean,best_std,last_mean,last_std
vi_6x6,F(wp1 & X(F(g1))),primary,10,1000,success_rate,0.9189,0.10145585246795771,0.492,0.3181015561106233
