experiment,task,learner,training_seeds,evaluation_episodes_per_policy,metric,best_mean,best_std,last_mean,last_std
vi_180x180,F(wp1 & X(F(g1))),primary,10,1000,success_rate,0.9507999999999999,0.07099971830930035,0.7306999999999999,0.2349774670048173
