experiment,task,learner,training_seeds,evaluation_episodes_per_policy,metric,best_mean,best_std,last_mean,last_std
vi_24x24,F(wp1 & X(F(wp2 & X(F(g1))))),primary,10,1000,success_rate,0.932,0.053456524391321966,0.7368,0.15053358429267535
