experiment,task,learner,training_seeds,evaluation_episodes_per_policy,metric,best_mean,best_std,last_mean,last_std
vi_12x12,F(wp1 & X(F(wp2 & X(F(wp3 & X(F(g1))))))),primary,10,1000,success_rate,0.5353000000000001,0.3731994239009487,0.2613,0.26082371441262775
