experiment,task,learner,training_seeds,evaluation_episodes_per_policy,metric,best_mean,best_std,last_mean,last_std
vi_24x24,F(wp1 & X(F(wp2 & X(F(wp3 & X(F(g1))))))),primary,10,1000,success_rate,0.8360000000000001,0.14984258406741388,0.3679,0.34488126942471087
