experiment,task,learner,training_seeds,evaluation_episodes_per_policy,metric,best_mean,best_std,last_mean,last_std
vi_6x6,F(wp1 & X(F(wp2 & X(F(wp3 & X(F(g1))))))),primary,10,1000,success_rate,0.2479,0.31650385463687486,0.0805,0.09156555029048863
