experiment,task,learner,training_seeds,evaluation_episodes_per_policy,metric,best_mean,best_std,last_mean,last_std
vi_24x24,F(wp1 & X(F(g1))),primary,10,1000,success_rate,0.9681,0.037103773393012185,0.8432999999999999,0.15184469039120205
