experiment,task,learner,training_seeds,evaluation_episodes_per_policy,metric,best_mean,best_std,last_mean,last_std
vi_360x360,F(wp1 & X(F(wp2 & X(F(g1))))),primary,10,1000,success_rate,0.9710000000000001,0.0290172362570938,0.7817,0.20739626322573895
