experiment,policy,category,training_seed,evaluation_seed,evaluation_episodes,successes,failures,is_continuing,max_cycles_per_episode,max_episode_steps,success_rate,failure_rate,mean_completed_cycles,std_completed_cycles,zero_cycles_rate,exactly_one_cycle_rate,exactly_two_cycles_rate,three_cycles_rate,at_least_one_cycle_rate,at_least_two_cycles_rate,at_least_three_cycles_rate,mean_task_return,std_task_return,mean_environment_return,std_environment_return,mean_episode_length,std_episode_length,mean_dfa_transitions,std_dfa_transitions,terminated_rate,truncated_rate,cycle_cap_rate
rq4_final_rectangle_baseline,best_policy_seed_42.pth,best,42,200000,1000,0,0,1,3,1500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.5363274695131,189.10154040896978,73.626,14.987732450240763,0.0,0.0,1.0,0.0,0.0
rq4_final_rectangle_baseline,best_policy_seed_43.pth,best,43,200000,1000,0,0,1,3,1500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-546.4122979910331,105.41852538129604,64.348,10.096182248751258,0.025,0.15612494995995996,1.0,0.0,0.0
rq4_final_rectangle_baseline,best_policy_seed_44.pth,best,44,200000,1000,0,0,1,3,1500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.2043715893543,288.0901558763062,71.479,12.983819122276774,0.0,0.0,1.0,0.0,0.0
rq4_final_rectangle_baseline,best_policy_seed_45.pth,best,45,200000,1000,0,0,1,3,1500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-597.4243991826946,92.87377084831644,74.823,6.954686980734647,0.0,0.0,1.0,0.0,0.0
rq4_final_rectangle_baseline,best_policy_seed_46.pth,best,46,200000,1000,0,0,1,3,1500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-589.0567068762521,170.18561563263228,84.859,21.84648985535205,0.061,0.23933031567271207,1.0,0.0,0.0
rq4_final_rectangle_baseline,best_policy_seed_47.pth,best,47,200000,1000,0,0,1,3,1500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-581.7342105748811,167.9021158816253,67.331,12.445378218439165,0.0,0.0,1.0,0.0,0.0
rq4_final_rectangle_baseline,best_policy_seed_48.pth,best,48,200000,1000,0,0,1,3,1500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-655.1135406738236,103.68817051258806,107.79,29.612293055418725,0.0,0.0,1.0,0.0,0.0
rq4_final_rectangle_baseline,best_policy_seed_49.pth,best,49,200000,1000,0,0,1,3,1500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-229.71553342139808,140.5745292702511,110.616,62.623993357179,0.0,0.0,1.0,0.0,0.0
rq4_final_rectangle_baseline,best_policy_seed_50.pth,best,50,200000,1000,0,0,1,3,1500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-554.1221584753505,104.20783670977336,63.533,8.338999400407701,0.0,0.0,1.0,0.0,0.0
rq4_final_rectangle_baseline,best_policy_seed_51.pth,best,51,200000,1000,0,0,1,3,1500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-593.2825743635117,97.2880706224195,77.288,13.500335403240912,0.216,0.41151427678757396,1.0,0.0,0.0
rq4_final_rectangle_baseline,last_policy_seed_42.pth,last,42,200000,1000,0,0,1,3,1500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.5363274695131,189.10154040896978,73.626,14.987732450240763,0.0,0.0,1.0,0.0,0.0
