experiment,task,learner,training_seeds,evaluation_episodes_per_policy,metric,best_mean,best_std,last_mean,last_std
vi_12x12,F(wp1 & X(F(wp2 & X(F(wp3 & X(F(wp4 & X(F(g1))))))))),primary,10,1000,success_rate,0.6226,0.4232909637589728,0.32270000000000004,0.3222176438372052
