experiment,task,learner,training_seeds,evaluation_episodes_per_policy,metric,best_mean,best_std,last_mean,last_std
vi_6x6,F(wp1 & X(F(wp2 & X(F(wp3 & X(F(wp4 & X(F(g1))))))))),primary,10,1000,success_rate,0.5226,0.4360718289456451,0.2924,0.35118604755884025
