experiment,task,learner,training_seeds,evaluation_episodes_per_policy,metric,best_mean,best_std,last_mean,last_std
vi_48x48,F(wp1 & X(F(wp2 & X(F(g1))))),primary,10,1000,success_rate,0.8764,0.13008397287905993,0.7013,0.26936891060402646
