experiment,policy,category,training_seed,evaluation_seed,evaluation_episodes,successes,failures,is_continuing,max_cycles_per_episode,max_episode_steps,success_rate,failure_rate,mean_completed_cycles,std_completed_cycles,zero_cycles_rate,exactly_one_cycle_rate,exactly_two_cycles_rate,three_cycles_rate,at_least_one_cycle_rate,at_least_two_cycles_rate,at_least_three_cycles_rate,mean_task_return,std_task_return,mean_environment_return,std_environment_return,mean_episode_length,std_episode_length,mean_dfa_transitions,std_dfa_transitions,terminated_rate,truncated_rate,cycle_cap_rate
traj2_classic_landing_approach,last_policy_seed_42.pth,last,42,200000,1000,473,0,0,3,gym_default,0.473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4730.0,4992.70467782744,-59.691137487740825,294.7415180465128,448.849,143.00888853144758,3.228,1.839025829073643,0.971,0.029,0.0
traj2_classic_landing_approach,last_policy_seed_43.pth,last,43,200000,1000,549,0,0,3,gym_default,0.549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5490.0,4975.932073491357,9.794578593755796,220.91266239132776,681.34,247.43511553536615,3.179,2.2358351907061484,0.771,0.23,0.0
traj2_classic_landing_approach,last_policy_seed_44.pth,last,44,200000,1000,0,0,0,3,gym_default,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-265.8663719247101,82.9209244184275,353.571,53.17835047272527,3.151,1.1498691229874816,1.0,0.0,0.0
traj2_classic_landing_approach,last_policy_seed_45.pth,last,45,200000,1000,0,0,0,3,gym_default,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-465.818241692721,114.63234599631124,248.645,64.37259490652836,1.668,0.47725883962478893,0.996,0.004,0.0
traj2_classic_landing_approach,last_policy_seed_46.pth,last,46,200000,1000,0,0,0,3,gym_default,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-156.59955088827178,42.06498813730933,697.317,280.5597842011574,2.042,1.9282728022766906,0.543,0.457,0.0
traj2_classic_landing_approach,last_policy_seed_47.pth,last,47,200000,1000,587,0,0,3,gym_default,0.587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5870.0,4923.728262201317,5.450873357054609,272.454063459396,383.516,132.68511500541422,3.2,2.1936271333114026,1.0,0.0,0.0
traj2_classic_landing_approach,last_policy_seed_48.pth,last,48,200000,1000,910,0,0,3,gym_default,0.91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9100.0,2861.817604250837,174.67310305427318,152.98689449403588,508.872,135.01867136066772,4.6,1.3137731919931994,0.98,0.02,0.0
traj2_classic_landing_approach,last_policy_seed_49.pth,last,49,200000,1000,0,0,0,3,gym_default,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-487.34262547542505,158.04030625990427,237.662,37.07065896366019,1.189,0.47252407346081327,1.0,0.0,0.0
traj2_classic_landing_approach,last_policy_seed_50.pth,last,50,200000,1000,0,0,0,3,gym_default,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-455.1952463139107,151.85135094237793,287.284,126.1114322494198,1.459,0.6590288309323045,1.0,0.0,0.0
traj2_classic_landing_approach,last_policy_seed_51.pth,last,51,200000,1000,313,0,0,3,gym_default,0.313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3130.0,4637.1435172959655,-155.8609910192119,336.92979664589944,253.854,196.30551363627055,1.826,2.3168349099579797,1.0,0.0,0.0
