experiment,task,learner,training_seeds,evaluation_episodes_per_policy,metric,best_mean,best_std,last_mean,last_std
vi_48x48,F(wp1 & X(F(g1))),primary,10,1000,success_rate,0.9826,0.009850888284819809,0.8255000000000001,0.1905209962182646
